sub,cat,lag,interrupt,inf_onset,inf_offset,cgtype,cg_onset,cg_offset,CV,month
72,VCV,,0.0,899.243,899.893,,,,C,Ten
72,,,0.0,936.843,936.86,,,,C,Ten
72,CV,,0.0,936.86,937.393,,,,C,Ten
72,CV,,0.0,1011.526,1012.026,,,,C,Ten
72,CV,,0.0,1056.558,1057.358,,,,C,Ten
72,CV,,0.0,1081.581,1081.998,,,,C,Ten
72,CV,,0.0,1188.179,1188.679,,,,C,Ten
72,VCV,,0.0,1189.212,1189.995,,,,C,Ten
72,V,,0.0,1224.021,1224.421,,,,V,Ten
72,V,,0.0,1237.551,1237.967,,,,V,Ten
72,V,,0.0,1239.307,1240.873,,,,V,Ten
72,CV,,0.0,1261.289,1261.656,,,,C,Ten
72,V,,0.0,1276.158,1277.892,,,,V,Ten
72,CV,,0.0,1284.794,1285.344,,,,C,Ten
72,V,,0.0,1303.7,1303.984,,,,V,Ten
72,V,,0.0,1304.917,1305.317,,,,V,Ten
72,V,,0.0,1314.911,1317.761,,,,V,Ten
72,V,,0.0,1318.639,1320.239,,,,V,Ten
72,CVCV,,0.0,1326.6,1327.517,,,,C,Ten
72,VCVC,,0.0,1351.325,1353.159,,,,C,Ten
72,VC,,0.0,1354.381,1354.814,,,,C,Ten
72,V,,0.0,1387.725,1389.725,,,,V,Ten
72,V,,0.0,1389.991,1392.483,,,,V,Ten
72,VC,,0.0,1393.673,1394.373,,,,C,Ten
72,V,,0.0,1396.031,1396.614,,,,V,Ten
72,V,,0.0,1397.279,1398.196,,,,V,Ten
72,V,,0.0,1465.963,1466.629,,,,V,Ten
72,V,,0.0,1469.619,1470.102,,,,V,Ten
72,V,0.5364260000001195,1.0,1478.86,1480.266,oh,1477.731238,1479.396426,V,Ten
72,VCV,,0.0,1501.412,1502.762,,,,C,Ten
72,VCV,,0.0,1503.256,1503.89,,,,C,Ten
72,V,,0.0,1555.146,1557.363,,,,V,Ten
72,V,,0.0,1581.087,1581.354,,,,V,Ten
72,VCV,,0.0,1636.74,1637.24,,,,C,Ten
72,CV,,0.0,1688.432,1689.065,,,,C,Ten
72,V,,0.0,1702.452,1703.019,,,,V,Ten
72,V,,0.0,1715.476,1716.609,,,,V,Ten
72,V,,0.0,1741.636,1742.433,,,,V,Ten
72,VCVC,,0.0,1742.702,1743.735,,,,C,Ten
72,V,,0.0,1751.715,1752.065,,,,V,Ten
72,V,,0.0,1775.933,1776.883,,,,V,Ten
72,VC,,0.0,1778.265,1778.832,,,,C,Ten
72,V,,0.0,1780.067,1780.334,,,,V,Ten
72,V,,0.0,1780.842,1781.309,,,,V,Ten
72,VCV,,0.0,1782.841,1783.908,,,,C,Ten
74,V,,0.0,601.77,601.95,,,,V,Ten
74,CV,,0.0,602.97,603.12,,,,C,Ten
74,CVCV,,0.0,623.375,623.705,,,,C,Ten
74,CV,,0.0,626.4,626.57,,,,C,Ten
74,V,,0.0,646.675,647.025,,,,V,Ten
74,V,,0.0,663.74,664.28,,,,V,Ten
74,V,,0.0,670.24,670.38,,,,V,Ten
74,CV,,0.0,672.94,673.09,,,,C,Ten
74,VCV,,0.0,680.875,681.435,,,,C,Ten
74,CV,,0.0,690.055,690.465,,,,C,Ten
74,VCV,,0.0,692.33,693.01,,,,C,Ten
74,VC,0.5399999999999636,1.0,693.77,694.31,yes,693.668609,694.322528,C,Ten
74,VCVC,,0.0,712.29,713.13,,,,C,Ten
74,V,0.5600000000000591,1.0,740.973,741.533,got the ball,740.933878,741.727299,V,Ten
74,CV,,0.0,751.922,751.993,,,,C,Ten
74,CV,0.3550000000000182,1.0,759.591,759.946,babyname,757.055162,759.949844,C,Ten
74,V,,0.0,763.255,763.487,,,,V,Ten
74,VC,,0.0,764.994,766.255,,,,C,Ten
74,V,,0.0,775.602,776.25,,,,V,Ten
74,VCVC,0.5089979999999059,1.0,776.931,778.914,yes,776.873269,777.439998,C,Ten
74,VCVC,,0.0,782.898,784.194,,,,C,Ten
74,CVCV,,0.0,794.968,795.511,,,,C,Ten
74,VCV,,0.0,800.489,801.785,,,,C,Ten
74,VCVC,0.23495700000000852,1.0,815.019,815.719,here,814.966233,815.253957,C,Ten
74,V,,0.0,826.342,826.663,,,,V,Ten
74,V,,0.0,827.498,827.646,,,,V,Ten
74,V,,0.0,865.93,866.0,,,,V,Ten
74,V,,0.0,867.081,867.155,,,,V,Ten
74,V,,0.0,868.506,868.849,,,,V,Ten
74,CV,0.33266999999989366,1.0,891.238,891.573,babyname,888.667269,891.57067,C,Ten
74,VCV,0.36599999999998545,1.0,910.135,910.501,what do you see ,910.133252,910.691263,C,Ten
74,VCV,,0.0,912.744,912.988,,,,C,Ten
74,VCV,,0.0,914.045,914.584,,,,C,Ten
74,V,0.21699999999998454,1.0,915.845,916.062,what,915.695923,916.166745,V,Ten
74,CV,,0.0,916.806,916.971,,,,C,Ten
74,CV,,0.0,920.741,921.202,,,,C,Ten
74,V,,0.0,926.848,927.139,,,,V,Ten
74,V,,0.0,931.029,931.22,,,,V,Ten
74,CV,,0.0,933.44,933.667,,,,C,Ten
74,CV,,0.0,936.927,937.184,,,,C,Ten
74,CVCV,,0.0,938.544,939.522,,,,C,Ten
74,V,,0.0,945.633,945.728,,,,V,Ten
74,V,,0.0,952.127,952.242,,,,V,Ten
74,CV,,0.0,955.648,955.904,,,,C,Ten
74,VCV,,0.0,958.098,959.498,,,,C,Ten
74,CV,,0.0,961.577,961.917,,,,C,Ten
74,VCV,,0.0,977.142,977.642,,,,C,Ten
74,CVCV,,0.0,983.386,984.006,,,,C,Ten
74,CVCV,,0.0,1010.875,1012.155,,,,C,Ten
74,VCV,0.39382900000009613,1.0,1012.675,1013.435,yes,1012.519537,1013.068829,C,Ten
74,VCVC,,0.0,1015.366,1016.126,,,,C,Ten
74,V,,0.0,1019.986,1021.146,,,,V,Ten
74,CVCV,,0.0,1023.066,1023.886,,,,C,Ten
74,V,,0.0,1027.032,1027.672,,,,V,Ten
74,VCV,0.15783299999998235,1.0,1028.512,1028.912,uh oh you dropped it,1028.754167,1031.038525,C,Ten
74,V,,0.0,1032.699,1033.499,,,,V,Ten
74,CVCV,,0.0,1047.987,1048.947,,,,C,Ten
74,V,,0.0,1051.987,1052.407,,,,V,Ten
74,V,,0.0,1079.237,1081.237,,,,V,Ten
74,V,,0.0,1293.42,1294.06,,,,V,Ten
74,V,,0.0,1297.86,1298.02,,,,V,Ten
74,VCV,,0.0,1322.226,1323.546,,,,C,Ten
74,V,,0.0,1438.062,1438.442,,,,V,Ten
74,V,,0.0,1466.81,1466.95,,,,V,Ten
74,V,,0.0,1476.781,1476.961,,,,V,Ten
74,V,,0.0,1477.789,1478.089,,,,V,Ten
74,V,,0.0,1527.913,1528.761,,,,V,Ten
74,CV,,0.0,1536.354,1536.746,,,,C,Ten
74,V,,0.0,1542.659,1542.77,,,,V,Ten
74,V,,0.0,1552.117,1552.813,,,,V,Ten
74,VCV,,0.0,1553.53,1555.151,,,,C,Ten
74,V,,0.0,1563.139,1564.66,,,,V,Ten
74,CV,,0.0,1570.443,1570.67,,,,C,Ten
74,V,,0.0,1597.268,1597.408,,,,V,Ten
74,CV,,0.0,1605.451,1605.515,,,,C,Ten
74,V,,0.0,1624.113,1624.452,,,,V,Ten
74,V,,0.0,1632.363,1632.51,,,,V,Ten
74,V,,0.0,1633.561,1633.632,,,,V,Ten
74,V,,0.0,1637.184,1637.375,,,,V,Ten
74,CVCV,,0.0,1657.326,1658.103,,,,C,Ten
74,V,,0.0,1682.497,1682.692,,,,V,Ten
74,CV,,0.0,1685.197,1685.357,,,,C,Ten
74,CV,,0.0,1687.507,1687.662,,,,C,Ten
74,V,,0.0,1694.675,1694.783,,,,V,Ten
74,VCVC,,0.0,1716.62,1718.035,,,,C,Ten
74,V,,0.0,1751.607,1751.679,,,,V,Ten
74,V,,0.0,1772.141,1773.026,,,,V,Ten
74,V,,0.0,1773.493,1774.254,,,,V,Ten
74,V,,0.0,1778.382,1778.566,,,,V,Ten
74,V,,0.0,1788.599,1789.037,,,,V,Ten
74,V,,0.0,1792.951,1793.214,,,,V,Ten
74,CV,,0.0,1795.884,1797.394,,,,C,Ten
74,VCV,,0.0,1800.778,1801.602,,,,C,Ten
74,VCVC,,0.0,1802.353,1803.552,,,,C,Ten
74,V,,0.0,1804.62,1805.987,,,,V,Ten
74,VC,,0.0,1806.608,1807.412,,,,C,Ten
74,V,,0.0,1808.858,1809.755,,,,V,Ten
75,V,,0.0,668.09,669.33,,,,V,Ten
75,V,,0.0,753.455,753.855,,,,V,Ten
75,V,,0.0,770.745,771.025,,,,V,Ten
75,V,,0.0,843.615,844.195,,,,V,Ten
75,V,,0.0,847.445,847.775,,,,V,Ten
75,V,,0.0,854.17,854.48,,,,V,Ten
75,CV,,0.0,873.305,873.775,,,,C,Ten
75,V,0.0150220000000445,1.0,892.36,892.85,[sound effect],892.834978,893.706202,V,Ten
75,V,0.6284780000000865,1.0,897.695,898.715,oops oops mommy keeps missing mommy keeps missing,898.086522,900.312982,V,Ten
75,V,0.48915099999999256,1.0,909.115,910.555,[sound effect],910.065849,912.606918,V,Ten
75,V,1.625,1.0,910.805,912.43,[sound effect],910.065849,912.606918,V,Ten
75,V,1.0499999999999545,1.0,923.825,924.875,go get it no no no go get it ,923.787623,926.836907,V,Ten
75,V,,0.0,970.44,970.81,,,,V,Ten
75,V,0.6643589999999904,1.0,1018.335,1020.335,[sound effect],1019.670641,1020.517664,V,Ten
75,CV,0.5599999999999454,1.0,1039.575,1040.135,oh it is attached to mama it is attached,1038.66816,1040.87042,C,Ten
75,V,0.2899999999999636,1.0,1135.855,1136.145,green adn yellow blue,1133.099138,1136.46303,V,Ten
75,VCV,,0.0,1223.32,1223.94,,,,C,Ten
75,CVCV,0.7000000000000455,1.0,1484.6,1485.3,oh no one is here,1482.266272,1485.533361,C,Ten
75,V,,0.0,1497.85,1498.92,,,,V,Ten
75,V,,0.0,1544.495,1545.095,,,,V,Ten
75,VC,,0.0,1559.405,1559.955,,,,C,Ten
75,CVCV,,0.0,1663.4,1664.19,,,,C,Ten
75,CVCV,,0.0,1666.825,1667.525,,,,C,Ten
75,CVCV,,0.0,1673.82,1675.415,,,,C,Ten
75,V,,0.0,1762.23,1762.62,,,,V,Ten
75,V,,0.0,1763.705,1763.935,,,,V,Ten
75,V,,0.0,1773.97,1774.42,,,,V,Ten
75,V,,0.0,1788.495,1789.015,,,,V,Ten
75,V,,0.0,1798.225,1798.965,,,,V,Ten
75,V,,0.0,1801.075,1803.375,,,,V,Ten
76,V,,0.0,834.173,834.355,,,,V,Ten
76,V,,0.0,919.484,919.559,,,,V,Ten
76,V,,0.0,924.944,925.054,,,,V,Ten
76,V,,0.0,1059.845,1060.307,,,,V,Ten
76,V,,0.0,1063.394,1064.058,,,,V,Ten
76,VCVC,,0.0,1075.853,1077.3,,,,C,Ten
76,V,,0.0,1081.219,1081.366,,,,V,Ten
76,V,,0.0,1117.547,1118.456,,,,V,Ten
76,V,,0.0,1227.74,1227.989,,,,V,Ten
76,V,,0.0,1230.539,1231.345,,,,V,Ten
76,V,,0.0,1301.136,1301.141,,,,V,Ten
76,V,,0.0,1301.141,1302.064,,,,V,Ten
76,V,,0.0,1302.851,1303.587,,,,V,Ten
76,V,,0.0,1305.288,1306.203,,,,V,Ten
76,V,,0.0,1306.735,1307.264,,,,V,Ten
76,V,,0.0,1307.913,1308.364,,,,V,Ten
76,V,,0.0,1309.262,1309.621,,,,V,Ten
76,V,,0.0,1310.662,1311.267,,,,V,Ten
76,V,,0.0,1312.167,1312.843,,,,V,Ten
76,V,,0.0,1313.746,1314.402,,,,V,Ten
76,V,,0.0,1315.055,1315.557,,,,V,Ten
76,V,,0.0,1316.194,1316.281,,,,V,Ten
76,V,,0.0,1316.664,1316.838,,,,V,Ten
76,V,,0.0,1317.032,1317.257,,,,V,Ten
76,V,,0.0,1317.879,1318.697,,,,V,Ten
76,V,,0.0,1319.373,1320.294,,,,V,Ten
76,V,,0.0,1347.828,1348.777,,,,V,Ten
76,V,,0.0,1376.561,1376.767,,,,V,Ten
76,V,,0.0,1388.657,1389.385,,,,V,Ten
76,V,,0.0,1399.775,1400.463,,,,V,Ten
76,V,,0.0,1402.76,1403.542,,,,V,Ten
76,V,,0.0,1436.85,1437.067,,,,V,Ten
76,V,,0.0,1437.306,1437.654,,,,V,Ten
76,V,,0.0,1459.941,1461.198,,,,V,Ten
76,V,,0.0,1477.636,1477.746,,,,V,Ten
76,V,,0.0,1477.873,1478.031,,,,V,Ten
76,V,,0.0,1485.58,1485.837,,,,V,Ten
76,V,,0.0,1489.315,1489.553,,,,V,Ten
76,VCV,,0.0,1682.724,1684.282,,,,C,Ten
76,V,,0.0,1798.95,1800.076,,,,V,Ten
76,V,,0.0,1802.374,1803.45,,,,V,Ten
76,V,,0.0,1803.731,1803.854,,,,V,Ten
85,V,1.75,1.0,602.08,603.83,Hi hi hey hey I got the ball there you go roll it to [baby name],600.33378,607.647306,V,Ten
85,V,,0.0,620.865,621.625,,,,V,Ten
85,V,,0.0,622.345,622.915,,,,V,Ten
85,CVC,,0.0,632.6,634.711,,,,C,Ten
85,VCVC,,0.0,643.946,645.313,,,,C,Ten
85,V,,0.0,645.737,646.059,,,,V,Ten
85,C,,0.0,646.652,647.386,,,,C,Ten
85,VCVC,,0.0,780.811,783.8,,,,C,Ten
85,CVCV,,0.0,784.555,787.077,,,,C,Ten
85,CV,,0.0,787.479,787.934,,,,C,Ten
85,V,,0.0,795.235,795.468,,,,V,Ten
85,C,,0.0,798.569,799.524,,,,C,Ten
85,C,,0.0,800.246,801.079,,,,C,Ten
85,VC,,0.0,841.713,842.102,,,,C,Ten
85,CV,,0.0,842.947,846.369,,,,C,Ten
85,C,,0.0,850.347,851.07,,,,C,Ten
85,CVC,,0.0,852.402,853.069,,,,C,Ten
85,CVC,,0.0,858.54,859.788,,,,C,Ten
85,C,,0.0,860.385,861.273,,,,C,Ten
85,V,0.19133799999997336,1.0,861.684,862.851,What else is in there I see it I see it put your ball in there put your ball in the box,862.659662,872.933195,V,Ten
85,VC,,0.0,879.844,881.255,,,,C,Ten
85,VC,,0.0,889.603,891.314,,,,C,Ten
85,CV,,0.0,894.983,895.766,,,,C,Ten
85,VCVC,,0.0,896.361,897.406,,,,C,Ten
85,CV,,0.0,897.857,898.524,,,,C,Ten
85,VC,,0.0,898.843,899.754,,,,C,Ten
85,VCV,,0.0,900.74,901.428,,,,C,Ten
85,V,,0.0,958.684,960.04,,,,V,Ten
85,V,,0.0,961.084,961.506,,,,V,Ten
85,CVCV,,0.0,962.025,962.981,,,,C,Ten
85,C,,0.0,963.422,964.477,,,,C,Ten
85,V,,0.0,964.803,965.77,,,,V,Ten
85,V,,0.0,966.295,967.373,,,,V,Ten
85,V,,0.0,968.753,969.253,,,,V,Ten
85,V,,0.0,969.792,970.125,,,,V,Ten
85,CV,0.16127400000004855,1.0,1011.08,1011.446,Big bird,1011.284726,1012.255378,C,Ten
85,V,,0.0,1045.368,1045.646,,,,V,Ten
85,V,,0.0,1053.541,1054.608,,,,V,Ten
85,CV,,0.0,1055.171,1055.704,,,,C,Ten
85,V,,0.0,1056.191,1056.935,,,,V,Ten
85,VC,,0.0,1057.273,1057.817,,,,C,Ten
85,VC,,0.0,1058.276,1059.043,,,,C,Ten
85,C,,0.0,1059.469,1060.391,,,,C,Ten
85,C,,0.0,1061.15,1062.6,,,,C,Ten
85,CVCV,,0.0,1062.827,1063.504,,,,C,Ten
85,CV,,0.0,1064.02,1064.332,,,,C,Ten
85,V,,0.0,1064.598,1065.365,,,,V,Ten
85,VC,0.28732099999979255,1.0,1089.428,1090.672,Where is Pooh hi,1086.793755,1089.715321,C,Ten
85,CV,,0.0,1091.338,1092.104,,,,C,Ten
85,V,,0.0,1101.39,1102.846,,,,V,Ten
85,V,,0.0,1124.84,1125.573,,,,V,Ten
85,V,,0.0,1126.017,1127.639,,,,V,Ten
85,V,,0.0,1166.682,1166.96,,,,V,Ten
85,V,,0.0,1170.821,1171.976,,,,V,Ten
85,V,,0.0,1172.386,1174.686,,,,V,Ten
85,CV,,0.0,1175.191,1175.925,,,,C,Ten
85,CV,,0.0,1180.775,1181.22,,,,C,Ten
85,V,0.512000000000171,1.0,1237.062,1237.574,Come here I got an idea let us look,1236.143614,1238.840632,V,Ten
85,V,,0.0,1250.628,1251.751,,,,V,Ten
85,V,,0.0,1252.517,1253.628,,,,V,Ten
85,V,,0.0,1255.661,1256.183,,,,V,Ten
85,V,,0.0,1259.398,1260.331,,,,V,Ten
85,V,,0.0,1260.629,1261.173,,,,V,Ten
85,V,,0.0,1269.633,1269.889,,,,V,Ten
85,V,,0.0,1270.857,1271.979,,,,V,Ten
85,V,0.9880000000000564,1.0,1326.546,1327.534,Hi there you are can you see mommy peek [laughs] oh kay hi [baby name] hi sweet boy you are so cute you want my glasses too hi mommy look different,1324.731874,1346.421686,V,Ten
85,V,0.3889999999998963,1.0,1337.679,1338.068,Hi there you are can you see mommy peek [laughs] oh kay hi [baby name] hi sweet boy you are so cute you want my glasses too hi mommy look different,1324.731874,1346.421686,V,Ten
85,V,,0.0,1538.62,1539.009,,,,V,Ten
85,V,,0.0,1542.009,1542.654,,,,V,Ten
85,V,,0.0,1568.343,1569.199,,,,V,Ten
85,V,,0.0,1634.118,1634.852,,,,V,Ten
85,C,,0.0,1636.704,1637.715,,,,C,Ten
85,VC,,0.0,1642.636,1643.347,,,,C,Ten
85,CV,,0.0,1643.988,1644.499,,,,C,Ten
85,V,,0.0,1648.385,1649.152,,,,V,Ten
85,VC,,0.0,1656.724,1657.624,,,,C,Ten
85,V,,0.0,1681.357,1683.444,,,,V,Ten
85,VC,,0.0,1684.076,1684.609,,,,C,Ten
85,VC,,0.0,1686.405,1687.082,,,,C,Ten
85,VC,,0.0,1687.739,1688.451,,,,C,Ten
87,VCVC,,0.0,670.39,671.54,,,,C,Ten
87,CVCV,0.6900000000000546,1.0,673.125,673.815,are yiou srure,673.059834,674.150889,C,Ten
87,V,0.43000000000006366,1.0,680.02,680.45,oh snuggles i love you such a good snuggles,678.078688,682.006486,V,Ten
87,V,,0.0,684.095,685.045,,,,V,Ten
87,V,,0.0,686.11,687.72,,,,V,Ten
87,VCV,,0.0,688.155,690.395,,,,C,Ten
87,VC,,0.0,690.825,691.325,,,,C,Ten
87,V,,0.0,704.225,705.055,,,,V,Ten
87,V,,0.0,705.5,705.75,,,,V,Ten
87,V,,0.0,706.125,706.355,,,,V,Ten
87,V,,0.0,711.29,711.72,,,,V,Ten
87,V,,0.0,712.555,713.865,,,,V,Ten
87,VCVC,,0.0,766.0,766.86,,,,C,Ten
87,CVCV,,0.0,767.41,767.95,,,,C,Ten
87,CV,,0.0,768.29,768.65,,,,C,Ten
87,V,,0.0,769.18,770.04,,,,V,Ten
87,V,,0.0,771.07,771.24,,,,V,Ten
87,CVCV,,0.0,831.335,831.915,,,,C,Ten
87,CVCV,0.9300000000000637,1.0,845.765,846.695,peek-a-boo good job oh thanks peek-a-boo i see my natalie hi i see you through the hole oh good job,837.756658,853.34418,C,Ten
87,CVCV,0.6299999999999955,1.0,851.49,852.12,peek-a-boo good job oh thanks peek-a-boo i see my natalie hi i see you through the hole oh good job,837.756658,853.34418,C,Ten
87,V,,0.0,871.125,871.735,,,,V,Ten
87,V,,0.0,872.08,872.4,,,,V,Ten
87,V,,0.0,887.69,887.94,,,,V,Ten
87,V,,0.0,944.775,945.265,,,,V,Ten
87,V,,0.0,945.79,946.37,,,,V,Ten
87,V,,0.0,946.79,947.2,,,,V,Ten
87,V,,0.0,949.375,949.575,,,,V,Ten
87,VCVC,,0.0,949.965,951.605,,,,C,Ten
87,CVCV,,0.0,977.485,978.315,,,,C,Ten
87,CVCV,,0.0,1058.58,1059.2,,,,C,Ten
87,VCV,,0.0,1120.85,1121.31,,,,C,Ten
87,V,,0.0,1196.43,1196.64,,,,V,Ten
87,VCVC,,0.0,1332.45,1333.18,,,,C,Ten
87,CV,,0.0,1376.575,1376.805,,,,C,Ten
87,CVCV,,0.0,1408.67,1409.34,,,,C,Ten
87,VCV,,0.0,1498.965,1499.495,,,,C,Ten
87,V,,0.0,1673.525,1673.895,,,,V,Ten
87,V,,0.0,1677.68,1678.08,,,,V,Ten
87,V,,0.0,1678.27,1678.43,,,,V,Ten
87,V,,0.0,1678.56,1678.94,,,,V,Ten
87,V,,0.0,1685.52,1685.82,,,,V,Ten
87,V,,0.0,1692.04,1693.08,,,,V,Ten
87,V,,0.0,1707.77,1708.11,,,,V,Ten
87,V,,0.0,1708.66,1708.99,,,,V,Ten
91,V,,0.0,635.02,635.2,,,,V,Ten
91,V,,0.0,734.76,735.05,,,,V,Ten
91,V,,0.0,764.635,764.975,,,,V,Ten
91,CV,,0.0,769.365,769.655,,,,C,Ten
91,V,,0.0,823.545,824.225,,,,V,Ten
91,V,,0.0,827.215,827.465,,,,V,Ten
91,V,,0.0,842.9,843.11,,,,V,Ten
91,V,,0.0,867.485,867.805,,,,V,Ten
91,VC,,0.0,869.155,869.76,,,,C,Ten
91,CV,,0.0,871.002,871.552,,,,C,Ten
91,V,,0.0,905.047,905.257,,,,V,Ten
91,V,,0.0,925.992,926.362,,,,V,Ten
91,V,,0.0,945.467,945.697,,,,V,Ten
91,V,,0.0,955.032,955.232,,,,V,Ten
91,V,,0.0,968.152,968.522,,,,V,Ten
91,V,,0.0,985.557,985.807,,,,V,Ten
91,V,,0.0,1016.632,1016.842,,,,V,Ten
91,V,,0.0,1053.977,1054.5,,,,V,Ten
91,V,,0.0,1058.852,1060.292,,,,V,Ten
91,VCV,,0.0,1072.542,1074.122,,,,C,Ten
91,VCV,,0.0,1074.352,1075.37,,,,C,Ten
91,V,,0.0,1081.537,1082.147,,,,V,Ten
91,V,,0.0,1085.912,1086.882,,,,V,Ten
91,,,0.0,1157.717,1157.727,,,,C,Ten
91,V,,0.0,1157.727,1158.077,,,,V,Ten
91,VC,,0.0,1186.902,1187.462,,,,C,Ten
91,V,,0.0,1218.512,1218.932,,,,V,Ten
91,CV,,0.0,1240.372,1240.922,,,,C,Ten
91,CV,,0.0,1258.867,1260.47,,,,C,Ten
91,VC,,0.0,1271.188,1272.038,,,,C,Ten
91,VCVC,,0.0,1296.32,1299.083,,,,C,Ten
91,CV,,0.0,1330.228,1331.188,,,,C,Ten
91,C,,0.0,1350.668,1351.178,,,,C,Ten
91,VCV,,0.0,1362.113,1363.483,,,,C,Ten
91,V,,0.0,1373.148,1374.158,,,,V,Ten
91,CV,,0.0,1404.888,1405.338,,,,C,Ten
91,V,,0.0,1515.168,1515.87,,,,V,Ten
91,V,,0.0,1518.473,1519.073,,,,V,Ten
91,CVCV,,0.0,1519.983,1520.743,,,,C,Ten
91,V,,0.0,1530.343,1530.543,,,,V,Ten
91,V,,0.0,1534.383,1534.733,,,,V,Ten
91,V,,0.0,1546.998,1548.23,,,,V,Ten
91,VCVC,,0.0,1549.09,1550.673,,,,C,Ten
91,V,,0.0,1584.088,1584.968,,,,V,Ten
91,VCVC,,0.0,1607.888,1608.918,,,,C,Ten
91,VCV,,0.0,1622.493,1623.28,,,,C,Ten
91,VCVC,,0.0,1627.553,1628.823,,,,C,Ten
94,V,,0.0,600.31,604.0,,,,V,Ten
94,V,0.5007170000000087,1.0,606.965,609.765,[laughs],609.264283,610.071797,V,Ten
94,V,,0.0,610.415,611.205,,,,V,Ten
94,V,,0.0,616.91,618.18,,,,V,Ten
94,V,,0.0,657.275,658.385,,,,V,Ten
94,V,,0.0,659.55,661.51,,,,V,Ten
94,V,,0.0,667.17,667.66,,,,V,Ten
94,CV,,0.0,668.305,668.445,,,,C,Ten
94,V,,0.0,742.905,744.685,,,,V,Ten
94,V,,0.0,782.735,783.475,,,,V,Ten
94,V,,0.0,785.535,787.095,,,,V,Ten
94,V,,0.0,791.845,792.345,,,,V,Ten
94,V,,0.0,794.635,794.805,,,,V,Ten
94,V,0.4199999999999591,1.0,797.69,798.11,Want to try come to this you want to crawl,796.926189,799.382854,V,Ten
94,CVCV,,0.0,808.99,809.52,,,,C,Ten
94,CV,0.2599999999999909,1.0,811.095,811.355,Yeah you want to crawl,810.904158,813.542798,C,Ten
94,V,0.35000000000002274,1.0,812.255,812.605,Yeah you want to crawl,810.904158,813.542798,V,Ten
94,V,,0.0,815.42,815.82,,,,V,Ten
94,V,,0.0,843.9,844.66,,,,V,Ten
94,V,,0.0,877.08,877.72,,,,V,Ten
94,V,,0.0,1000.44,1000.89,,,,V,Ten
94,V,,0.0,1068.585,1068.875,,,,V,Ten
94,V,,0.0,1111.76,1112.07,,,,V,Ten
94,V,,0.0,1148.245,1149.235,,,,V,Ten
94,V,,0.0,1190.03,1190.27,,,,V,Ten
94,V,,0.0,1260.26,1260.57,,,,V,Ten
94,V,,0.0,1272.545,1272.855,,,,V,Ten
94,V,,0.0,1305.96,1306.22,,,,V,Ten
94,V,,0.0,1309.33,1309.72,,,,V,Ten
94,VCV,,0.0,1331.875,1332.315,,,,C,Ten
94,VCV,,0.0,1333.485,1334.075,,,,C,Ten
94,V,,0.0,1395.03,1395.6,,,,V,Ten
94,CV,0.006808000000091852,1.0,1405.055,1405.385,Ok what,1405.378192,1406.477847,C,Ten
94,V,,0.0,1425.13,1425.38,,,,V,Ten
94,CV,,0.0,1432.655,1433.075,,,,C,Ten
94,CV,,0.0,1462.185,1463.045,,,,C,Ten
94,V,,0.0,1474.475,1474.935,,,,V,Ten
94,V,,0.0,1569.835,1570.225,,,,V,Ten
94,C,,0.0,1587.15,1587.55,,,,C,Ten
94,C,,0.0,1588.45,1588.94,,,,C,Ten
94,VC,,0.0,1593.845,1594.355,,,,C,Ten
94,V,,0.0,1595.07,1595.49,,,,V,Ten
94,V,,0.0,1596.19,1596.92,,,,V,Ten
94,V,,0.0,1597.305,1598.205,,,,V,Ten
94,V,,0.0,1599.545,1599.925,,,,V,Ten
94,V,,0.0,1607.845,1608.985,,,,V,Ten
94,V,,0.0,1619.765,1619.955,,,,V,Ten
94,V,,0.0,1626.87,1627.62,,,,V,Ten
94,V,,0.0,1720.205,1721.435,,,,V,Ten
94,V,,0.0,1722.78,1722.98,,,,V,Ten
94,V,,0.0,1738.34,1738.74,,,,V,Ten
94,V,,0.0,1749.34,1749.88,,,,V,Ten
94,CV,,0.0,1756.05,1756.3,,,,C,Ten
94,CV,,0.0,1757.175,1757.625,,,,C,Ten
94,CV,,0.0,1758.9,1759.17,,,,C,Ten
94,V,,0.0,1760.585,1761.475,,,,V,Ten
94,CV,,0.0,1775.57,1775.8,,,,C,Ten
94,CVCV,,0.0,1776.375,1778.395,,,,C,Ten
94,V,,0.0,1778.615,1779.155,,,,V,Ten
94,V,,0.0,1801.525,1801.665,,,,V,Ten
94,CV,,0.0,1806.315,1806.455,,,,C,Ten
94,CV,,0.0,1807.585,1807.845,,,,C,Ten
96,V,,0.0,611.06,611.29,,,,V,Ten
96,V,,0.0,622.725,622.925,,,,V,Ten
96,V,,0.0,651.855,652.145,,,,V,Ten
96,VCV,,0.0,662.26,662.83,,,,C,Ten
96,V,,0.0,665.315,665.565,,,,V,Ten
96,V,,0.0,690.75,690.99,,,,V,Ten
96,VC,,0.0,729.12,729.85,,,,C,Ten
96,CV,,0.0,732.215,732.425,,,,C,Ten
96,V,,0.0,734.71,735.0,,,,V,Ten
96,CV,,0.0,737.895,738.615,,,,C,Ten
96,V,,0.0,739.395,739.885,,,,V,Ten
96,V,,0.0,741.73,742.92,,,,V,Ten
96,V,,0.0,747.49,748.005,,,,V,Ten
96,V,0.10902099999998427,1.0,753.285,754.675,you just kicked a ball you just icked a ball  ,754.565979,757.999616,V,Ten
96,CV,,0.0,758.18,758.42,,,,C,Ten
