,sub,onset,offset,cat,tier
28,87,450.83,452.02,Vocal,CGR Modality_21
29,87,490.32,491.61,Vocal,CGR Modality_21
30,87,493.3,494.17,Vocal,CGR Modality_21
31,87,494.61,496.21,NonVocal,CGR Modality_21
32,87,534.28,535.32,Vocal,CGR Modality_21
33,87,535.79,537.33,Vocal,CGR Modality_21
34,87,554.8,556.1,Both,CGR Modality_21
35,87,570.77,573.17,Both,CGR Modality_21
36,87,573.17,576.21,Both,CGR Modality_21
37,87,581.29,583.22,Both,CGR Modality_21
38,87,583.3,584.31,Vocal,CGR Modality_21
39,87,584.7,585.09,NonVocal,CGR Modality_21
40,87,585.3,586.19,Vocal,CGR Modality_21
41,87,586.868,587.61,Vocal,CGR Modality_21
42,87,588.648,589.78,NonVocal,CGR Modality_21
43,87,589.79,590.86,Vocal,CGR Modality_21
44,87,591.3,592.265,Vocal,CGR Modality_21
45,87,592.33,592.8,NonVocal,CGR Modality_21
46,87,593.3,594.19,Vocal,CGR Modality_21
47,87,595.76,596.62,Vocal,CGR Modality_21
48,87,596.855,598.51,Both,CGR Modality_21
49,87,599.76,600.77,Both,CGR Modality_21
50,87,601.1,603.26,Both,CGR Modality_21
51,87,603.787,604.7,Both,CGR Modality_21
52,87,605.28,606.53,Vocal,CGR Modality_21
53,87,606.72,607.76,Both,CGR Modality_21
54,87,608.275,610.56,Both,CGR Modality_21
55,87,614.28,616.28,Both,CGR Modality_21
56,87,616.28,618.78,Both,CGR Modality_21
57,87,619.27,620.1,Vocal,CGR Modality_21
58,87,622.28,623.9,Both,CGR Modality_21
59,87,643.88,644.96,NonVocal,CGR Modality_21
60,87,652.77,653.63,Vocal,CGR Modality_21
61,87,660.33,662.23,Both,CGR Modality_21
62,87,662.23,662.88,Vocal,CGR Modality_21
63,87,663.07,663.59,Both,CGR Modality_21
64,87,663.777,664.35,Vocal,CGR Modality_21
65,87,675.24,675.56,Vocal,CGR Modality_21
66,87,676.25,678.01,NonVocal,CGR Modality_21
67,87,695.75,696.65,Vocal,CGR Modality_21
68,87,698.75,699.9,Vocal,CGR Modality_21
69,87,703.25,704.33,Vocal,CGR Modality_21
70,87,705.34,706.84,NonVocal,CGR Modality_21
71,87,706.85,707.78,NonVocal,CGR Modality_21
72,87,707.78,708.62,Vocal,CGR Modality_21
73,87,709.15,710.99,NonVocal,CGR Modality_21
74,87,714.25,714.66,Vocal,CGR Modality_21
75,87,714.76,717.53,Both,CGR Modality_21
76,87,731.67,732.35,NonVocal,CGR Modality_21
77,87,738.97,739.4,NonVocal,CGR Modality_21
78,87,741.74,743.26,Vocal,CGR Modality_21
79,87,743.74,744.07,Vocal,CGR Modality_21
80,87,744.75,745.77,Vocal,CGR Modality_21
81,87,746.08,749.23,Both,CGR Modality_21
82,87,749.23,750.05,Both,CGR Modality_21
83,87,769.27,770.77,NonVocal,CGR Modality_21
84,87,770.77,774.77,Both,CGR Modality_21
85,87,784.69,785.4,Vocal,CGR Modality_21
86,87,785.73,787.11,Vocal,CGR Modality_21
87,87,815.7,816.39,NonVocal,CGR Modality_21
88,87,817.22,818.13,Both,CGR Modality_21
89,87,829.2,829.64,Vocal,CGR Modality_21
90,87,832.22,832.89,NonVocal,CGR Modality_21
91,87,840.16,840.59,Vocal,CGR Modality_21
92,87,840.71,841.63,Vocal,CGR Modality_21
93,87,842.63,843.16,Vocal,CGR Modality_21
94,87,863.04,865.2,Both,CGR Modality_21
95,87,865.2,866.96,Both,CGR Modality_21
96,87,867.68,869.2,Both,CGR Modality_21
97,87,869.2,870.3,Both,CGR Modality_21
98,87,870.67,872.51,Both,CGR Modality_21
99,87,873.7,874.63,Vocal,CGR Modality_21
100,87,877.17,877.71,Vocal,CGR Modality_21
101,87,878.14,879.91,Both,CGR Modality_21
102,87,879.91,882.55,Both,CGR Modality_21
103,87,886.12,886.57,Both,CGR Modality_21
104,87,887.08,888.31,Both,CGR Modality_21
105,87,888.375,891.66,NonVocal,CGR Modality_21
106,87,891.66,894.32,Both,CGR Modality_21
107,87,894.32,896.09,Both,CGR Modality_21
108,87,897.67,899.67,Both,CGR Modality_21
109,87,899.67,901.17,Both,CGR Modality_21
110,87,901.17,902.255,Both,CGR Modality_21
111,87,905.69,906.96,Vocal,CGR Modality_21
0,91,86.13,87.54,NonVocal,CGR Modality_21
1,91,87.55,89.94,Both,CGR Modality_21
2,91,89.95,91.26,Vocal,CGR Modality_21
3,91,233.4,234.62,Vocal,CGR Modality_21
4,91,367.37,376.27,Both,CGR Modality_21
5,91,428.85,431.54,Vocal,CGR Modality_21
6,91,432.58,434.46,Both,CGR Modality_21
7,91,434.61,435.53,NonVocal,CGR Modality_21
8,91,443.17,445,Both,CGR Modality_21
9,91,446.44,448.46,Both,CGR Modality_21
10,91,458.8,459.72,Both,CGR Modality_21
11,91,459.75,461.8,NonVocal,CGR Modality_21
12,91,461.8,463.74,Both,CGR Modality_21
13,91,463.74,464.99,Both,CGR Modality_21
14,91,473.3,473.98,Vocal,CGR Modality_21
15,91,474.33,475.21,Vocal,CGR Modality_21
16,91,476.84,477.75,Vocal,CGR Modality_21
17,91,495.75,496.49,Vocal,CGR Modality_21
18,91,542.91,546.23,NonVocal,CGR Modality_21
19,91,547.27,550.13,Both,CGR Modality_21
20,91,570.26,571.28,NonVocal,CGR Modality_21
21,91,571.87,573.5,NonVocal,CGR Modality_21
22,91,573.74,574.7,NonVocal,CGR Modality_21
23,91,575.3,576.41,NonVocal,CGR Modality_21
24,91,580.07,581.27,NonVocal,CGR Modality_21
25,91,581.27,582.96,NonVocal,CGR Modality_21
26,91,630.76,631.76,Vocal,CGR Modality_21
27,91,634.27,636.065,Vocal,CGR Modality_21
28,91,636.065,637.18,Vocal,CGR Modality_21
29,91,638.24,639.74,Both,CGR Modality_21
30,91,639.74,641.22,Both,CGR Modality_21
31,91,645.95,646.77,NonVocal,CGR Modality_21
32,91,646.77,648.7,Both,CGR Modality_21
33,91,659.26,660.15,Vocal,CGR Modality_21
34,91,660.15,661.74,Both,CGR Modality_21
35,91,661.74,663.247,Both,CGR Modality_21
36,91,663.258,664.71,Both,CGR Modality_21
37,91,719.74,721,Both,CGR Modality_21
38,91,721,722.2,NonVocal,CGR Modality_21
39,91,722.2,723.25,Both,CGR Modality_21
40,91,723.25,724.55,Both,CGR Modality_21
41,91,763.24,764.39,Vocal,CGR Modality_21
42,91,764.55,767.05,Both,CGR Modality_21
43,91,799.73,800.19,Vocal,CGR Modality_21
44,91,802.23,803.44,Vocal,CGR Modality_21
45,91,803.71,804.2,Vocal,CGR Modality_21
46,91,813.19,814.23,Vocal,CGR Modality_21
47,91,815.21,816.84,Vocal,CGR Modality_21
48,91,817.69,818.87,Vocal,CGR Modality_21
49,91,820.18,820.8,Vocal,CGR Modality_21
0,94,74.14,76.15,NonVocal,CGR Modality_21
1,94,79.485,84.19,Both,CGR Modality_21
2,94,86.135,88.375,Vocal,CGR Modality_21
3,94,88.395,91.94,NonVocal,CGR Modality_21
4,94,179.355,181.255,Both,CGR Modality_21
5,94,186.405,188.125,Both,CGR Modality_21
6,94,188.185,189.77,Vocal,CGR Modality_21
7,94,232.615,234.825,Both,CGR Modality_21
8,94,235.88,237,Both,CGR Modality_21
9,94,242.94,245.34,NonVocal,CGR Modality_21
10,94,370.025,373.065,NonVocal,CGR Modality_21
11,94,439.21,442.8,Both,CGR Modality_21
12,94,457.245,458.935,,CGR Modality_21
13,94,462.51,463.615,Vocal,CGR Modality_21
14,94,463.615,466.785,Both,CGR Modality_21
15,94,468.8,470.2,Both,CGR Modality_21
16,94,473.07,473.9,Vocal,CGR Modality_21
17,94,492.405,494.69,NonVocal,CGR Modality_21
18,94,495.025,498.3,NonVocal,CGR Modality_21
19,94,558.602,559.972,Vocal,CGR Modality_21
20,94,560.287,562.587,NonVocal,CGR Modality_21
21,94,571.087,572.017,Vocal,CGR Modality_21
22,94,614.415,616.775,Both,CGR Modality_21
23,94,621.995,630.27,Both,CGR Modality_21
24,94,669.025,672.7,Both,CGR Modality_21
25,94,751.965,753.645,NonVocal,CGR Modality_21
26,94,856.36,858.31,NonVocal,CGR Modality_21
27,94,858.31,859.74,Vocal,CGR Modality_21
0,96,87.25,88.65,Vocal,CGR Modality_21
1,96,126.405,128.575,Both,CGR Modality_21
2,96,128.98,131.13,Both,CGR Modality_21
3,96,177.855,180.415,Vocal,CGR Modality_21
4,96,186.555,188.625,Vocal,CGR Modality_21
5,96,188.85,190.6,Vocal,CGR Modality_21
6,96,217.24,218.72,Vocal,CGR Modality_21
7,96,218.91,221.18,Both,CGR Modality_21
8,96,247.68,250.04,Vocal,CGR Modality_21
9,96,250.39,252.79,Vocal,CGR Modality_21
10,96,305.81,309.54,Both,CGR Modality_21
11,96,309.735,311.385,Vocal,CGR Modality_21
12,96,422.36,424.46,Vocal,CGR Modality_21
13,96,432.16,433.94,Vocal,CGR Modality_21
14,96,465.88,468.95,Vocal,CGR Modality_21
15,96,493.725,497.265,Vocal,CGR Modality_21
16,96,629.43,630.85,Vocal,CGR Modality_21
17,96,631.06,632.81,Vocal,CGR Modality_21
18,96,647.96,649.87,Both,CGR Modality_21
19,96,649.885,652.19,Both,CGR Modality_21
20,96,664.25,665.54,Vocal,CGR Modality_21
21,96,697.06,698.52,Vocal,CGR Modality_21
22,96,700.09,701.46,Vocal,CGR Modality_21
23,96,705.125,705.765,Vocal,CGR Modality_21
24,96,708.385,709.625,Vocal,CGR Modality_21
25,96,734.8,737.02,Vocal,CGR Modality_21
26,96,738.26,740.47,Vocal,CGR Modality_21
27,96,740.625,742.355,Both,CGR Modality_21
28,96,743,744.78,Both,CGR Modality_21
29,96,746.69,748.74,NonVocal,CGR Modality_21
30,96,760.24,762.19,Both,CGR Modality_21
31,96,762.325,765.14,Both,CGR Modality_21
32,96,765.14,766.6,Both,CGR Modality_21
33,96,774.945,776.765,Both,CGR Modality_21
34,96,776.765,780.665,NonVocal,CGR Modality_21
35,96,797.995,800.135,Both,CGR Modality_21
36,96,801.515,802.385,Vocal,CGR Modality_21
37,96,812.695,813.565,Vocal,CGR Modality_21
38,96,820.81,821.79,Vocal,CGR Modality_21
39,96,821.87,822.68,Vocal,CGR Modality_21
40,96,822.775,823.435,Vocal,CGR Modality_21
41,96,823.435,824.665,Both,CGR Modality_21
42,96,836.305,837.445,Both,CGR Modality_21
43,96,848.13,849.205,Vocal,CGR Modality_21
44,96,849.205,851.155,Both,CGR Modality_21
45,96,851.42,853.45,Both,CGR Modality_21
46,96,861.825,863.015,Both,CGR Modality_21
47,96,863.21,864.45,Both,CGR Modality_21
48,96,864.66,865.9,Vocal,CGR Modality_21
49,96,866.19,867.32,Vocal,CGR Modality_21
50,96,867.865,870.465,Both,CGR Modality_21
51,96,870.465,874.32,Both,CGR Modality_21
52,96,874.68,875.79,Vocal,CGR Modality_21
53,96,876.965,878.545,Vocal,CGR Modality_21
54,96,878.985,881.26,Both,CGR Modality_21
55,96,886.662,889.017,Both,CGR Modality_21
56,96,889.017,890.857,Vocal,CGR Modality_21
57,96,891.557,893.397,Vocal,CGR Modality_21
58,96,895.137,897.457,Vocal,CGR Modality_21
59,96,898.907,900.207,Vocal,CGR Modality_21
60,96,900.587,901.597,NonVocal,CGR Modality_21
61,96,902.692,904.312,Both,CGR Modality_21
62,96,905.072,906.622,Vocal,CGR Modality_21
63,96,907.027,908.252,Vocal,CGR Modality_21
64,96,908.252,909.797,Vocal,CGR Modality_21
65,96,909.797,911.207,Vocal,CGR Modality_21
0,97,64.296,64.816,Vocal,CGR Modality_21
1,97,64.926,66.31,Both,CGR Modality_21
2,97,66.351,67.71,Both,CGR Modality_21
3,97,67.71,69.261,Both,CGR Modality_21
4,97,817.49,819.33,Vocal,CGR Modality_21
5,97,819.61,820.49,Vocal,CGR Modality_21
6,97,824.36,828.05,Both,CGR Modality_21
7,97,853.91,855.12,Vocal,CGR Modality_21
0,99,123.38,125.01,Vocal,CGR Modality_21
1,99,211.165,211.655,Vocal,CGR Modality_21
2,99,273.405,274.415,Vocal,CGR Modality_21
3,99,296.41,298.7,Both,CGR Modality_21
4,99,298.7,299.95,Vocal,CGR Modality_21
5,99,319.4,320.84,Vocal,CGR Modality_21
6,99,321.695,322.9,Vocal,CGR Modality_21
7,99,323.59,324.12,Vocal,CGR Modality_21
8,99,327.42,330.5,Vocal,CGR Modality_21
9,99,331.09,332.5,Vocal,CGR Modality_21
10,99,333.29,333.89,Vocal,CGR Modality_21
11,99,334.165,336.645,Both,CGR Modality_21
12,99,339.4,340.67,Vocal,CGR Modality_21
13,99,343.53,344.73,Vocal,CGR Modality_21
14,99,346.455,348.375,Vocal,CGR Modality_21
15,99,350.76,351.81,Vocal,CGR Modality_21
16,99,422.85,424.11,Vocal,CGR Modality_21
17,99,424.815,426.545,NonVocal,CGR Modality_21
18,99,476.23,476.76,Vocal,CGR Modality_21
19,99,477.1,478.575,Vocal,CGR Modality_21
20,99,478.575,479.805,NonVocal,CGR Modality_21
21,99,481.935,482.775,Vocal,CGR Modality_21
22,99,482.87,483.62,Vocal,CGR Modality_21
23,99,484.16,485.56,Vocal,CGR Modality_21
24,99,485.675,488.325,Vocal,CGR Modality_21
25,99,489.972,491.522,Vocal,CGR Modality_21
26,99,492.775,493.811,Vocal,CGR Modality_21
27,99,495.996,498.205,Vocal,CGR Modality_21
28,99,498.205,499.232,Vocal,CGR Modality_21
29,99,504.591,506.87,Vocal,CGR Modality_21
30,99,657.912,659.299,Vocal,CGR Modality_21
31,99,659.606,660.849,Vocal,CGR Modality_21
32,99,665.287,667.732,Vocal,CGR Modality_21
33,99,667.732,669.234,Both,CGR Modality_21
34,99,669.255,670.391,Both,CGR Modality_21
35,99,670.977,674.189,Both,CGR Modality_21
36,99,674.307,676.163,NonVocal,CGR Modality_21
37,99,681.719,683.773,Vocal,CGR Modality_21
38,99,691.584,692.179,Vocal,CGR Modality_21
39,99,693.079,694.952,Vocal,CGR Modality_21
40,99,696.286,697.666,Vocal,CGR Modality_21
41,99,704.553,705.264,Vocal,CGR Modality_21
42,99,721.003,722.12,Vocal,CGR Modality_21
43,99,737.728,738.989,Vocal,CGR Modality_21
44,99,741.116,743.125,NonVocal,CGR Modality_21
45,99,744.689,746.004,Vocal,CGR Modality_21
46,99,746.211,747.932,Vocal,CGR Modality_21
47,99,748.433,750.091,NonVocal,CGR Modality_21
48,99,794.476,798.035,Vocal,CGR Modality_21
49,99,839.462,840.919,Vocal,CGR Modality_21
50,99,840.928,843.093,Both,CGR Modality_21
51,99,843.093,845.435,Both,CGR Modality_21
52,99,850.708,851.834,Vocal,CGR Modality_21
53,99,851.857,853.01,Vocal,CGR Modality_21
54,99,860.085,861.796,Vocal,CGR Modality_21
55,99,862.95,865.401,Both,CGR Modality_21
56,99,865.781,868.412,Both,CGR Modality_21
57,99,868.881,872.377,Both,CGR Modality_21
58,99,892.306,895.442,Both,CGR Modality_21
59,99,903.016,906.331,Both,CGR Modality_21
60,99,907.161,908.476,Vocal,CGR Modality_21
0,101,153.7,155.94,Vocal,CGR Modality_21
1,101,155.95,158.65,Both,CGR Modality_21
2,101,162.59,163.99,Vocal,CGR Modality_21
3,101,164.51,167.27,Vocal,CGR Modality_21
4,101,171.62,172.93,Vocal,CGR Modality_21
5,101,173.285,173.905,Vocal,CGR Modality_21
6,101,174.365,175.195,Vocal,CGR Modality_21
7,101,175.98,177.51,Vocal,CGR Modality_21
8,101,188.025,189.115,Vocal,CGR Modality_21
9,101,189.17,190.77,Vocal,CGR Modality_21
10,101,191.74,192.69,Vocal,CGR Modality_21
11,101,192.845,195.465,Vocal,CGR Modality_21
12,101,496.431,498.541,Vocal,CGR Modality_21
13,101,559.974,560.914,Vocal,CGR Modality_21
14,101,564.674,565.664,Vocal,CGR Modality_21
15,101,565.839,568.46,Vocal,CGR Modality_21
16,101,569.804,571.144,Vocal,CGR Modality_21
17,101,571.454,573.304,Vocal,CGR Modality_21
18,101,602.875,604.535,Vocal,CGR Modality_21
19,101,605.395,608.295,Vocal,CGR Modality_21
20,101,611.565,612.465,Vocal,CGR Modality_21
21,101,612.595,613.265,NonVocal,CGR Modality_21
22,101,613.27,613.87,Vocal,CGR Modality_21
23,101,614.2,614.87,NonVocal,CGR Modality_21
24,101,616.015,617.185,Vocal,CGR Modality_21
25,101,618.94,620.57,Vocal,CGR Modality_21
26,101,626.885,628.195,Vocal,CGR Modality_21
27,101,629.11,630.57,Vocal,CGR Modality_21
28,101,637.2,637.93,Vocal,CGR Modality_21
29,101,639.395,640.635,Vocal,CGR Modality_21
30,101,647.805,649.885,Vocal,CGR Modality_21
31,101,654.525,655.895,Vocal,CGR Modality_21
32,101,656.09,657.32,Vocal,CGR Modality_21
33,101,659.245,660.185,Vocal,CGR Modality_21
34,101,660.725,662.515,Vocal,CGR Modality_21
35,101,662.69,664.36,Vocal,CGR Modality_21
36,101,666.175,669.445,Vocal,CGR Modality_21
37,101,669.52,671.49,Vocal,CGR Modality_21
38,101,671.565,672.375,Vocal,CGR Modality_21
39,101,673.17,674.28,Vocal,CGR Modality_21
40,101,674.515,677.85,Vocal,CGR Modality_21
41,101,681.895,683.055,Vocal,CGR Modality_21
42,101,683.675,684.735,Vocal,CGR Modality_21
43,101,687.255,688.47,Both,CGR Modality_21
44,101,688.47,689.85,Both,CGR Modality_21
45,101,701.309,705.939,Vocal,CGR Modality_21
46,101,727.494,728.224,Vocal,CGR Modality_21
47,101,728.539,729.529,Vocal,CGR Modality_21
48,101,743.064,744.884,Vocal,CGR Modality_21
49,101,764.889,766.599,Vocal,CGR Modality_21
50,101,774.974,777.854,Vocal,CGR Modality_21
51,101,778.784,779.354,Vocal,CGR Modality_21
52,101,781.569,783.059,Vocal,CGR Modality_21
53,101,783.874,785.634,Vocal,CGR Modality_21
54,101,785.884,787.504,Vocal,CGR Modality_21
55,101,788.194,789.544,Vocal,CGR Modality_21
56,101,795.379,796.829,Vocal,CGR Modality_21
57,101,803.044,805.444,Vocal,CGR Modality_21
58,101,849.778,850.948,Vocal,CGR Modality_21
59,101,850.993,854.183,Vocal,CGR Modality_21
60,101,857.438,858.348,Vocal,CGR Modality_21
61,101,859.023,859.773,Vocal,CGR Modality_21
62,101,859.878,862.308,Vocal,CGR Modality_21
63,101,862.543,863.543,Vocal,CGR Modality_21
64,101,865.153,867.313,Vocal,CGR Modality_21
65,101,868.343,873.73,Vocal,CGR Modality_21
66,101,882.51,885.61,Vocal,CGR Modality_21
67,101,885.87,887.99,Vocal,CGR Modality_21
68,101,898.67,900.4,NonVocal,CGR Modality_21
69,101,977.074,978.26,Vocal,CGR Modality_21
70,101,1004.364,1006.234,Vocal,CGR Modality_21
71,101,1014.379,1015.319,Vocal,CGR Modality_21
0,105,59.42,61.51,Vocal,CGR Modality_21
1,105,62.215,64.535,Vocal,CGR Modality_21
2,105,82.83,85.52,Vocal,CGR Modality_21
3,105,87.185,89.535,Vocal,CGR Modality_21
4,105,89.91,91.42,Vocal,CGR Modality_21
5,105,104.045,105.125,Vocal,CGR Modality_21
6,105,105.425,107.685,Vocal,CGR Modality_21
7,105,114.135,115.245,Vocal,CGR Modality_21
8,105,130.94,132.08,Vocal,CGR Modality_21
9,105,132.85,135.08,Vocal,CGR Modality_21
10,105,135.855,138.195,Both,CGR Modality_21
11,105,152.58,155.64,Vocal,CGR Modality_21
12,105,165.675,166.795,Vocal,CGR Modality_21
13,105,169.925,171.63,Vocal,CGR Modality_21
14,105,185.6,187.29,Vocal,CGR Modality_21
15,105,210.055,211.505,Vocal,CGR Modality_21
16,105,212.38,215.21,Vocal,CGR Modality_21
17,105,243.04,243.61,Vocal,CGR Modality_21
18,105,243.695,244.215,NonVocal,CGR Modality_21
19,105,245.305,246.535,Both,CGR Modality_21
20,105,247.28,248.92,Both,CGR Modality_21
21,105,257.44,258.86,Vocal,CGR Modality_21
22,105,496.32,499.43,NonVocal,CGR Modality_21
23,105,524.36,525.9,Vocal,CGR Modality_21
24,105,530.71,532.17,Vocal,CGR Modality_21
25,105,551.535,553.225,Vocal,CGR Modality_21
26,105,553.68,554.73,Vocal,CGR Modality_21
27,105,565.075,566.585,Vocal,CGR Modality_21
28,105,568.97,570.88,Both,CGR Modality_21
29,105,574.865,576.89,Vocal,CGR Modality_21
30,105,576.89,578.83,Vocal,CGR Modality_21
31,105,578.83,581.88,Vocal,CGR Modality_21
32,105,587.915,590.195,Both,CGR Modality_21
33,105,590.405,592.635,Both,CGR Modality_21
34,105,592.84,594.37,Both,CGR Modality_21
35,105,600.945,603.375,Vocal,CGR Modality_21
36,105,603.375,605.505,Vocal,CGR Modality_21
37,105,707.625,709.045,Vocal,CGR Modality_21
38,105,720.15,721.55,Vocal,CGR Modality_21
39,105,722.48,723.86,Vocal,CGR Modality_21
40,105,730.77,733.42,Vocal,CGR Modality_21
41,105,761.609,763.019,Vocal,CGR Modality_21
42,105,764.334,765.404,Vocal,CGR Modality_21
43,105,765.559,767.799,Vocal,CGR Modality_21
44,105,768.279,770.039,Vocal,CGR Modality_21
45,105,844.83,846.305,Vocal,CGR Modality_21
46,105,846.305,849.185,Both,CGR Modality_21
47,105,849.515,851.115,Vocal,CGR Modality_21
48,105,867.63,868.31,NonVocal,CGR Modality_21
49,105,868.66,870.74,NonVocal,CGR Modality_21
50,105,870.83,871.84,Vocal,CGR Modality_21
51,105,872.075,874.56,Vocal,CGR Modality_21
0,106,414.229,415.299,Vocal,CGR Modality_21
1,106,415.994,417.649,Vocal,CGR Modality_21
2,106,417.649,418.689,Both,CGR Modality_21
3,106,425.709,427.889,Both,CGR Modality_21
4,106,493.639,496.449,Vocal,CGR Modality_21
5,106,497.494,498.844,Vocal,CGR Modality_21
6,106,499.889,502.36,Both,CGR Modality_21
7,106,506.809,507.859,Vocal,CGR Modality_21
8,106,509.724,510.844,Vocal,CGR Modality_21
9,106,526.879,527.599,Vocal,CGR Modality_21
10,106,528.279,529.249,Vocal,CGR Modality_21
11,106,530.684,532.364,Both,CGR Modality_21
12,106,533.174,533.934,Vocal,CGR Modality_21
13,106,543.054,544.544,Vocal,CGR Modality_21
14,106,544.749,545.684,Vocal,CGR Modality_21
15,106,545.684,550.41,Both,CGR Modality_21
16,106,554.684,555.38,Vocal,CGR Modality_21
17,106,555.38,556.79,Vocal,CGR Modality_21
18,106,557.472,559.202,Vocal,CGR Modality_21
19,106,561.207,562.417,Vocal,CGR Modality_21
20,106,562.892,564.142,Vocal,CGR Modality_21
21,106,564.347,566.82,Vocal,CGR Modality_21
22,106,648.044,649.694,Vocal,CGR Modality_21
23,106,652.139,653.879,Both,CGR Modality_21
24,106,656.419,657.719,Vocal,CGR Modality_21
25,106,681.114,682.349,NonVocal,CGR Modality_21
26,106,682.349,684.709,NonVocal,CGR Modality_21
27,106,686.159,688.079,Both,CGR Modality_21
28,106,716.424,718.944,Vocal,CGR Modality_21
29,106,719.694,721.75,Vocal,CGR Modality_21
30,106,722.059,723.409,Vocal,CGR Modality_21
31,106,724.644,725.789,Vocal,CGR Modality_21
32,106,725.789,727.499,Vocal,CGR Modality_21
33,106,728.404,730.044,Vocal,CGR Modality_21
34,106,730.964,732.684,Vocal,CGR Modality_21
35,106,734.944,736.444,Vocal,CGR Modality_21
36,106,736.744,737.694,Vocal,CGR Modality_21
37,106,739.219,742.04,Vocal,CGR Modality_21
38,106,742.324,743.284,Vocal,CGR Modality_21
39,106,743.744,745.444,Vocal,CGR Modality_21
40,106,754.074,755.374,Vocal,CGR Modality_21
41,106,756.594,757.574,Vocal,CGR Modality_21
42,106,757.924,759.324,Vocal,CGR Modality_21
43,106,759.744,761.664,Both,CGR Modality_21
44,106,782.824,784.154,Vocal,CGR Modality_21
45,106,784.499,786.269,Vocal,CGR Modality_21
46,106,786.269,788.5,Vocal,CGR Modality_21
47,106,811.377,812.377,Vocal,CGR Modality_21
48,106,812.437,814.037,Vocal,CGR Modality_21
49,106,814.517,816.63,Both,CGR Modality_21
50,106,827.417,827.94,Vocal,CGR Modality_21
51,106,827.94,829.972,Both,CGR Modality_21
52,106,831.146,832.446,NonVocal,CGR Modality_21
53,106,835.556,836.496,Vocal,CGR Modality_21
54,106,844.986,846.156,Vocal,CGR Modality_21
55,106,847.091,848.161,Vocal,CGR Modality_21
56,106,848.526,850.956,Vocal,CGR Modality_21
57,106,877.351,878.841,Vocal,CGR Modality_21
58,106,878.976,880.686,Vocal,CGR Modality_21
59,106,880.691,882.971,Vocal,CGR Modality_21
60,106,891.105,893.045,Vocal,CGR Modality_21
61,106,893.045,895.4,Vocal,CGR Modality_21
62,106,895.4,897.83,Vocal,CGR Modality_21
63,106,900.775,901.875,Vocal,CGR Modality_21
64,106,902.195,902.955,Vocal,CGR Modality_21
65,106,902.955,905.125,Vocal,CGR Modality_21
66,106,905.125,907.825,Vocal,CGR Modality_21
67,106,919.488,920.128,Vocal,CGR Modality_21
68,106,920.688,922.468,Vocal,CGR Modality_21
69,106,922.548,924.548,Vocal,CGR Modality_21
70,106,926.288,927.518,Vocal,CGR Modality_21
71,106,928.663,930.303,Vocal,CGR Modality_21
72,106,930.943,932.033,Vocal,CGR Modality_21
73,106,932.558,934.468,Vocal,CGR Modality_21
74,106,935.353,936.673,Vocal,CGR Modality_21
75,106,937.103,939.713,Vocal,CGR Modality_21
76,106,940.578,942.598,Vocal,CGR Modality_21
77,106,943.028,944.328,Vocal,CGR Modality_21
0,113,10.78,12.25,Vocal,CGR Modality_21
1,113,12.485,14.185,Vocal,CGR Modality_21
2,113,20.905,21.875,Vocal,CGR Modality_21
3,113,25.45,26.99,Both,CGR Modality_21
4,113,34.72,36.25,Vocal,CGR Modality_21
5,113,36.715,37.945,Vocal,CGR Modality_21
6,113,45.05,50.51,Both,CGR Modality_21
7,113,150.175,152.145,NonVocal,CGR Modality_21
8,113,152.145,154.91,Both,CGR Modality_21
9,113,154.91,156.275,Both,CGR Modality_21
10,113,168.945,171.285,Both,CGR Modality_21
11,113,172.98,175.88,Both,CGR Modality_21
12,113,177.2,179.02,NonVocal,CGR Modality_21
13,113,179.18,180.7,Both,CGR Modality_21
14,113,180.7,181.94,Both,CGR Modality_21
15,113,182.24,184,Both,CGR Modality_21
16,113,191.38,193.305,NonVocal,CGR Modality_21
17,113,193.305,196.59,NonVocal,CGR Modality_21
18,113,196.71,199.18,Both,CGR Modality_21
19,113,199.745,201.57,Both,CGR Modality_21
20,113,204.835,206.285,Vocal,CGR Modality_21
21,113,207.53,208.245,NonVocal,CGR Modality_21
22,113,208.245,209.38,Vocal,CGR Modality_21
23,113,212.775,214.255,Vocal,CGR Modality_21
24,113,216.295,217.895,Vocal,CGR Modality_21
25,113,218.805,219.955,Vocal,CGR Modality_21
26,113,229.7,233.36,Vocal,CGR Modality_21
27,113,233.7,234.62,Vocal,CGR Modality_21
28,113,234.62,237.15,Vocal,CGR Modality_21
29,113,237.15,238.63,Both,CGR Modality_21
30,113,334.92,336.66,Vocal,CGR Modality_21
31,113,337.24,339.2,Vocal,CGR Modality_21
32,113,340.18,342.47,Vocal,CGR Modality_21
33,113,342.975,344.205,Vocal,CGR Modality_21
34,113,344.97,346.17,Vocal,CGR Modality_21
35,113,348.86,350.23,Vocal,CGR Modality_21
36,113,353.405,355.445,Vocal,CGR Modality_21
37,113,358.695,360.965,NonVocal,CGR Modality_21
38,113,361.45,364.15,Vocal,CGR Modality_21
39,113,364.23,366.1,Vocal,CGR Modality_21
40,113,367.135,368.065,Vocal,CGR Modality_21
41,113,368.39,370.485,NonVocal,CGR Modality_21
42,113,370.485,372.885,NonVocal,CGR Modality_21
43,113,373.315,375.915,NonVocal,CGR Modality_21
44,113,376.555,379.495,Both,CGR Modality_21
45,113,380.255,381.565,Both,CGR Modality_21
46,113,381.565,382.72,Vocal,CGR Modality_21
